Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max
74,COUNT_UP,0.021728,1.021966,293.12,0.000000000,0.000000000,0.0000,0.043998,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
75,COUNT_UP,0.025506,1.025834,293.14,0.000000000,0.000000000,0.0000,0.058308,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
76,COUNT_UP,0.055685,1.057265,293.12,0.000000000,0.000000000,0.0000,0.141593,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
77,COUNT_UP,0.028101,1.028499,293.14,0.000000000,0.000000000,0.0000,0.071218,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
78,COUNT_UP,0.048379,1.049568,293.12,0.000000000,0.000000000,0.0000,0.123602,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
79,COUNT_UP,0.017364,1.017516,293.14,0.000000000,0.000000000,0.0000,0.036778,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
80,COUNT_UP,0.034026,1.034611,293.12,0.000000000,0.000000000,0.0000,0.082518,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
81,COUNT_UP,0.037184,1.037884,293.14,0.000000000,0.000000000,0.0000,0.086136,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
82,COUNT_UP,0.037343,1.038049,293.12,0.000000000,0.000000000,0.0000,0.086269,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
83,COUNT_UP,0.016020,1.016149,293.14,0.000000000,0.000000000,0.0000,0.036158,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
84,COUNT_UP,0.015532,1.015653,293.12,0.000000000,0.000000000,0.0000,0.038145,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
85,COUNT_UP,0.046249,1.047335,293.14,0.000000000,0.000000000,0.0000,0.086644,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
86,COUNT_UP,0.012447,1.012525,293.12,0.000000000,0.000000000,0.0000,0.028277,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
