Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max,Rescue_Openness_Mean,Rescue_Scale_Mean,Rescue_Scale_Max
145,COUNT_UP,0.008982,1.009022,293.61,0.000000000,0.000000000,0.0000,0.040642,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
146,COUNT_UP,0.004404,1.004414,293.59,0.000000000,0.000000000,0.0000,0.008871,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
147,COUNT_UP,0.005042,1.005055,293.61,0.000000000,0.000000000,0.0000,0.012327,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
148,COUNT_UP,0.004187,1.004196,293.59,0.000000000,0.000000000,0.0000,0.009410,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
149,COUNT_UP,0.007207,1.007233,293.61,0.000000000,0.000000000,0.0000,0.032217,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
150,COUNT_UP,0.007818,1.007848,293.59,0.000000000,0.000000000,0.0000,0.038833,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
151,COUNT_UP,0.004278,1.004287,293.61,0.000000000,0.000000000,0.0000,0.008619,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
152,COUNT_UP,0.006735,1.006758,293.59,0.000000000,0.000000000,0.0000,0.030124,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
153,COUNT_UP,0.004657,1.004668,293.61,0.000000000,0.000000000,0.0000,0.010698,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
154,COUNT_UP,0.004236,1.004245,293.59,0.000000000,0.000000000,0.0000,0.008896,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
155,COUNT_UP,0.004009,1.004017,293.61,0.000000000,0.000000000,0.0000,0.008514,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
156,COUNT_UP,0.004188,1.004197,293.59,0.000000000,0.000000000,0.0000,0.008200,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
157,COUNT_UP,0.004148,1.004157,293.61,0.000000000,0.000000000,0.0000,0.008579,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
158,COUNT_UP,0.003924,1.003931,293.59,0.000000000,0.000000000,0.0000,0.008018,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
159,COUNT_UP,0.005249,1.005263,293.61,0.000000000,0.000000000,0.0000,0.022512,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
160,COUNT_UP,0.004192,1.004201,293.59,0.000000000,0.000000000,0.0000,0.008154,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
161,COUNT_UP,0.004186,1.004194,293.61,0.000000000,0.000000000,0.0000,0.008880,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
162,COUNT_UP,0.004180,1.004189,293.59,0.000000000,0.000000000,0.0000,0.008927,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
163,COUNT_UP,0.003952,1.003959,293.61,0.000000000,0.000000000,0.0000,0.008473,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
164,COUNT_UP,0.004020,1.004028,293.59,0.000000000,0.000000000,0.0000,0.009277,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
165,COUNT_UP,0.003887,1.003895,293.61,0.000000000,0.000000000,0.0000,0.008032,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
166,COUNT_UP,0.003879,1.003886,293.59,0.000000000,0.000000000,0.0000,0.007424,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
167,COUNT_UP,0.003615,1.003621,293.61,0.000000000,0.000000000,0.0000,0.007097,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
168,COUNT_UP,0.003625,1.003632,293.59,0.000000000,0.000000000,0.0000,0.007829,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
169,COUNT_UP,0.003514,1.003520,293.61,0.000000000,0.000000000,0.0000,0.007224,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
170,COUNT_UP,0.003513,1.003519,293.59,0.000000000,0.000000000,0.0000,0.006804,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
171,COUNT_UP,0.003523,1.003529,293.61,0.000000000,0.000000000,0.0000,0.006798,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
172,COUNT_UP,0.004102,1.004110,293.59,0.000000000,0.000000000,0.0000,0.013050,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
173,COUNT_UP,0.003519,1.003525,293.61,0.000000000,0.000000000,0.0000,0.006852,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
174,COUNT_UP,0.003499,1.003505,293.59,0.000000000,0.000000000,0.0000,0.008186,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
175,COUNT_UP,0.003453,1.003459,293.61,0.000000000,0.000000000,0.0000,0.006952,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
176,COUNT_UP,0.004046,1.004054,293.59,0.000000000,0.000000000,0.0000,0.011622,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
177,COUNT_UP,0.003260,1.003265,293.61,0.000000000,0.000000000,0.0000,0.006123,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
178,COUNT_UP,0.003362,1.003368,293.59,0.000000000,0.000000000,0.0000,0.006422,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
179,COUNT_UP,0.003395,1.003401,293.61,0.000000000,0.000000000,0.0000,0.006853,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
180,COUNT_UP,0.003849,1.003856,293.59,0.000000000,0.000000000,0.0000,0.010104,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
181,COUNT_UP,0.003235,1.003240,293.61,0.000000000,0.000000000,0.0000,0.007438,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
182,COUNT_UP,0.003164,1.003169,293.59,0.000000000,0.000000000,0.0000,0.005884,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
183,COUNT_UP,0.003686,1.003693,293.61,0.000000000,0.000000000,0.0000,0.009273,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
184,COUNT_UP,0.003235,1.003240,293.59,0.000000000,0.000000000,0.0000,0.006465,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
185,COUNT_UP,0.003327,1.003332,293.61,0.000000000,0.000000000,0.0000,0.006772,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
186,COUNT_UP,0.003440,1.003445,293.59,0.000000000,0.000000000,0.0000,0.007830,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
187,COUNT_UP,0.003124,1.003129,293.61,0.000000000,0.000000000,0.0000,0.007304,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
188,COUNT_UP,0.003567,1.003573,293.59,0.000000000,0.000000000,0.0000,0.009164,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
189,COUNT_UP,0.003304,1.003309,293.61,0.000000000,0.000000000,0.0000,0.007214,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
190,COUNT_UP,0.003021,1.003026,293.59,0.000000000,0.000000000,0.0000,0.005823,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
191,COUNT_UP,0.003215,1.003220,293.61,0.000000000,0.000000000,0.0000,0.006215,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
192,COUNT_UP,0.003092,1.003097,293.59,0.000000000,0.000000000,0.0000,0.006535,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
193,COUNT_UP,0.002986,1.002991,293.61,0.000000000,0.000000000,0.0000,0.005936,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
194,COUNT_UP,0.002951,1.002956,293.59,0.000000000,0.000000000,0.0000,0.005889,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
195,COUNT_UP,0.002853,1.002857,293.61,0.000000000,0.000000000,0.0000,0.005641,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
196,COUNT_UP,0.004414,1.004424,293.59,0.000000000,0.000000000,0.0000,0.025184,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
197,COUNT_UP,0.003184,1.003190,293.61,0.000000000,0.000000000,0.0000,0.007454,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
198,COUNT_UP,0.002797,1.002801,293.59,0.000000000,0.000000000,0.0000,0.006134,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
199,COUNT_UP,0.002936,1.002941,293.61,0.000000000,0.000000000,0.0000,0.006572,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
200,COUNT_UP,0.002853,1.002857,293.59,0.000000000,0.000000000,0.0000,0.006510,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
201,COUNT_UP,0.002985,1.002990,293.61,0.000000000,0.000000000,0.0000,0.005639,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
202,COUNT_UP,0.002966,1.002971,293.59,0.000000000,0.000000000,0.0000,0.006140,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
203,COUNT_UP,0.002837,1.002841,293.61,0.000000000,0.000000000,0.0000,0.005769,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
204,COUNT_UP,0.003184,1.003190,293.59,0.000000000,0.000000000,0.0000,0.006957,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
205,COUNT_UP,0.002666,1.002669,293.61,0.000000000,0.000000000,0.0000,0.006344,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
206,COUNT_UP,0.002797,1.002801,293.59,0.000000000,0.000000000,0.0000,0.005860,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
207,COUNT_UP,0.002654,1.002658,293.61,0.000000000,0.000000000,0.0000,0.005306,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
208,COUNT_UP,0.002677,1.002681,293.59,0.000000000,0.000000000,0.0000,0.005209,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
209,COUNT_UP,0.002664,1.002668,293.61,0.000000000,0.000000000,0.0000,0.005251,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
210,COUNT_UP,0.002649,1.002653,293.59,0.000000000,0.000000000,0.0000,0.005665,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
211,COUNT_UP,0.002608,1.002611,293.61,0.000000000,0.000000000,0.0000,0.005271,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
212,COUNT_UP,0.002629,1.002633,293.59,0.000000000,0.000000000,0.0000,0.004829,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
213,COUNT_UP,0.002702,1.002706,293.61,0.000000000,0.000000000,0.0000,0.006116,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
214,COUNT_UP,0.002502,1.002505,293.59,0.000000000,0.000000000,0.0000,0.004985,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
215,COUNT_UP,0.002556,1.002559,293.61,0.000000000,0.000000000,0.0000,0.005094,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
216,COUNT_UP,0.002490,1.002493,293.59,0.000000000,0.000000000,0.0000,0.005182,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
217,COUNT_UP,0.003523,1.003530,293.61,0.000000000,0.000000000,0.0000,0.014881,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
218,COUNT_UP,0.002892,1.002896,293.59,0.000000000,0.000000000,0.0000,0.007219,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
219,COUNT_UP,0.002586,1.002589,293.61,0.000000000,0.000000000,0.0000,0.005079,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
220,COUNT_UP,0.002350,1.002353,293.59,0.000000000,0.000000000,0.0000,0.004839,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
221,COUNT_UP,0.002611,1.002615,293.61,0.000000000,0.000000000,0.0000,0.005521,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
222,COUNT_UP,0.002408,1.002411,293.59,0.000000000,0.000000000,0.0000,0.004753,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
223,COUNT_UP,0.002642,1.002645,293.61,0.000000000,0.000000000,0.0000,0.005152,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
224,COUNT_UP,0.002355,1.002358,293.59,0.000000000,0.000000000,0.0000,0.005251,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
225,COUNT_UP,0.002408,1.002411,293.61,0.000000000,0.000000000,0.0000,0.004952,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
226,COUNT_UP,0.002374,1.002377,293.59,0.000000000,0.000000000,0.0000,0.005060,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
227,COUNT_UP,0.002310,1.002313,293.61,0.000000000,0.000000000,0.0000,0.004901,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
228,COUNT_UP,0.002458,1.002461,293.59,0.000000000,0.000000000,0.0000,0.005050,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
229,COUNT_UP,0.002372,1.002374,293.61,0.000000000,0.000000000,0.0000,0.005061,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
230,COUNT_UP,0.002272,1.002275,293.59,0.000000000,0.000000000,0.0000,0.005000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
231,COUNT_UP,0.002400,1.002402,293.61,0.000000000,0.000000000,0.0000,0.004804,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
232,COUNT_UP,0.002273,1.002276,293.59,0.000000000,0.000000000,0.0000,0.004575,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
233,COUNT_UP,0.002295,1.002297,293.61,0.000000000,0.000000000,0.0000,0.004826,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
234,COUNT_UP,0.002300,1.002303,293.59,0.000000000,0.000000000,0.0000,0.004303,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
235,COUNT_UP,0.003014,1.003019,293.61,0.000000000,0.000000000,0.0000,0.008999,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
236,COUNT_UP,0.002194,1.002196,293.59,0.000000000,0.000000000,0.0000,0.004412,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
237,COUNT_UP,0.002187,1.002190,293.61,0.000000000,0.000000000,0.0000,0.004058,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
238,COUNT_UP,0.002259,1.002261,293.59,0.000000000,0.000000000,0.0000,0.004395,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
239,COUNT_UP,0.002274,1.002277,293.61,0.000000000,0.000000000,0.0000,0.004629,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
240,COUNT_UP,0.002168,1.002170,293.59,0.000000000,0.000000000,0.0000,0.004794,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
241,COUNT_UP,0.002106,1.002108,293.61,0.000000000,0.000000000,0.0000,0.004399,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
242,COUNT_UP,0.002103,1.002106,293.59,0.000000000,0.000000000,0.0000,0.004162,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
243,COUNT_UP,0.002304,1.002307,293.61,0.000000000,0.000000000,0.0000,0.004506,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
244,COUNT_UP,0.002032,1.002034,293.59,0.000000000,0.000000000,0.0000,0.004426,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
245,COUNT_UP,0.002107,1.002110,293.61,0.000000000,0.000000000,0.0000,0.004165,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
246,COUNT_UP,0.002560,1.002563,293.59,0.000000000,0.000000000,0.0000,0.007314,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
247,COUNT_UP,0.002160,1.002163,293.61,0.000000000,0.000000000,0.0000,0.004489,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
248,COUNT_UP,0.002995,1.003000,293.59,0.000000000,0.000000000,0.0000,0.011184,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
249,COUNT_UP,0.002083,1.002086,293.61,0.000000000,0.000000000,0.0000,0.004291,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
250,COUNT_UP,0.002005,1.002007,293.59,0.000000000,0.000000000,0.0000,0.003931,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
251,COUNT_UP,0.002026,1.002028,293.61,0.000000000,0.000000000,0.0000,0.004304,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
252,COUNT_UP,0.002106,1.002108,293.59,0.000000000,0.000000000,0.0000,0.004329,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
253,COUNT_UP,0.002106,1.002108,293.61,0.000000000,0.000000000,0.0000,0.004245,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
254,COUNT_UP,0.001926,1.001928,293.59,0.000000000,0.000000000,0.0000,0.004311,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
255,COUNT_UP,0.001931,1.001933,293.61,0.000000000,0.000000000,0.0000,0.004198,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
256,COUNT_UP,0.001973,1.001975,293.59,0.000000000,0.000000000,0.0000,0.004045,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
257,COUNT_UP,0.001991,1.001993,293.61,0.000000000,0.000000000,0.0000,0.004114,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
258,COUNT_UP,0.001926,1.001927,293.59,0.000000000,0.000000000,0.0000,0.004303,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
259,COUNT_UP,0.001952,1.001954,293.61,0.000000000,0.000000000,0.0000,0.003953,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
260,COUNT_UP,0.001977,1.001978,293.59,0.000000000,0.000000000,0.0000,0.003954,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
261,COUNT_UP,0.001955,1.001957,293.61,0.000000000,0.000000000,0.0000,0.003830,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
262,COUNT_UP,0.002065,1.002067,293.59,0.000000000,0.000000000,0.0000,0.004855,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
263,COUNT_UP,0.001921,1.001923,293.61,0.000000000,0.000000000,0.0000,0.003729,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
264,COUNT_UP,0.001797,1.001799,293.59,0.000000000,0.000000000,0.0000,0.004140,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
265,COUNT_UP,0.002160,1.002163,293.61,0.000000000,0.000000000,0.0000,0.007173,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
266,COUNT_UP,0.001910,1.001912,293.59,0.000000000,0.000000000,0.0000,0.003939,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
267,COUNT_UP,0.001917,1.001919,293.61,0.000000000,0.000000000,0.0000,0.003799,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
268,COUNT_UP,0.001863,1.001865,293.59,0.000000000,0.000000000,0.0000,0.003921,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
269,COUNT_UP,0.001944,1.001946,293.61,0.000000000,0.000000000,0.0000,0.003836,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
270,COUNT_UP,0.001965,1.001967,293.59,0.000000000,0.000000000,0.0000,0.004768,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
271,COUNT_UP,0.001936,1.001938,293.61,0.000000000,0.000000000,0.0000,0.004133,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
272,COUNT_UP,0.002294,1.002297,293.59,0.000000000,0.000000000,0.0000,0.007611,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
273,COUNT_UP,0.001875,1.001877,293.61,0.000000000,0.000000000,0.0000,0.004067,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
274,COUNT_UP,0.001935,1.001937,293.59,0.000000000,0.000000000,0.0000,0.004318,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
275,COUNT_UP,0.001853,1.001854,293.61,0.000000000,0.000000000,0.0000,0.003908,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
276,COUNT_UP,0.001758,1.001759,293.59,0.000000000,0.000000000,0.0000,0.003957,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
277,COUNT_UP,0.001875,1.001876,293.61,0.000000000,0.000000000,0.0000,0.003989,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
278,COUNT_UP,0.001831,1.001833,293.59,0.000000000,0.000000000,0.0000,0.003814,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
279,COUNT_UP,0.001738,1.001740,293.61,0.000000000,0.000000000,0.0000,0.003644,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
280,COUNT_UP,0.001715,1.001716,293.59,0.000000000,0.000000000,0.0000,0.003248,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
281,COUNT_UP,0.001913,1.001915,293.61,0.000000000,0.000000000,0.0000,0.005786,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
282,COUNT_UP,0.001923,1.001925,293.59,0.000000000,0.000000000,0.0000,0.005615,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
283,COUNT_UP,0.001738,1.001740,293.61,0.000000000,0.000000000,0.0000,0.003374,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
284,COUNT_UP,0.001765,1.001767,293.59,0.000000000,0.000000000,0.0000,0.003986,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
285,COUNT_UP,0.001757,1.001759,293.61,0.000000000,0.000000000,0.0000,0.003591,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
286,COUNT_UP,0.001667,1.001669,293.59,0.000000000,0.000000000,0.0000,0.003355,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
287,COUNT_UP,0.001705,1.001706,293.61,0.000000000,0.000000000,0.0000,0.003465,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
288,COUNT_UP,0.001704,1.001705,293.59,0.000000000,0.000000000,0.0000,0.003485,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
289,COUNT_UP,0.001827,1.001829,293.61,0.000000000,0.000000000,0.0000,0.004832,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
290,COUNT_UP,0.001798,1.001799,293.59,0.000000000,0.000000000,0.0000,0.004783,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
