Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max,Rescue_Openness_Mean,Rescue_Scale_Mean,Rescue_Scale_Max
145,COUNT_UP,0.004487,1.004497,293.90,0.000000000,0.000000000,0.0000,0.008416,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
146,COUNT_UP,0.004321,1.004330,293.88,0.000000000,0.000000000,0.0000,0.009441,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
147,COUNT_UP,0.004224,1.004233,293.90,0.000000000,0.000000000,0.0000,0.008485,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
148,COUNT_UP,0.004369,1.004379,293.88,0.000000000,0.000000000,0.0000,0.008466,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
149,COUNT_UP,0.004410,1.004420,293.90,0.000000000,0.000000000,0.0000,0.009133,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
150,COUNT_UP,0.004411,1.004421,293.88,0.000000000,0.000000000,0.0000,0.009437,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
151,COUNT_UP,0.004370,1.004380,293.90,0.000000000,0.000000000,0.0000,0.008433,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
152,COUNT_UP,0.004148,1.004157,293.88,0.000000000,0.000000000,0.0000,0.007588,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
153,COUNT_UP,0.004579,1.004589,293.90,0.000000000,0.000000000,0.0000,0.009576,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
154,COUNT_UP,0.004457,1.004467,293.88,0.000000000,0.000000000,0.0000,0.008276,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
155,COUNT_UP,0.004317,1.004326,293.90,0.000000000,0.000000000,0.0000,0.008342,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
156,COUNT_UP,0.005098,1.005111,293.88,0.000000000,0.000000000,0.0000,0.017214,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
157,COUNT_UP,0.003963,1.003971,293.90,0.000000000,0.000000000,0.0000,0.007808,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
158,COUNT_UP,0.004097,1.004105,293.88,0.000000000,0.000000000,0.0000,0.008399,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
159,COUNT_UP,0.004825,1.004836,293.90,0.000000000,0.000000000,0.0000,0.015607,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
160,COUNT_UP,0.004583,1.004594,293.88,0.000000000,0.000000000,0.0000,0.014496,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
161,COUNT_UP,0.003880,1.003887,293.90,0.000000000,0.000000000,0.0000,0.007191,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
162,COUNT_UP,0.003897,1.003905,293.88,0.000000000,0.000000000,0.0000,0.007759,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
163,COUNT_UP,0.004036,1.004044,293.90,0.000000000,0.000000000,0.0000,0.008061,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
164,COUNT_UP,0.004223,1.004232,293.88,0.000000000,0.000000000,0.0000,0.008392,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
165,COUNT_UP,0.003960,1.003968,293.90,0.000000000,0.000000000,0.0000,0.007577,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
166,COUNT_UP,0.003783,1.003790,293.88,0.000000000,0.000000000,0.0000,0.007412,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
167,COUNT_UP,0.003450,1.003456,293.90,0.000000000,0.000000000,0.0000,0.006977,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
168,COUNT_UP,0.003846,1.003854,293.88,0.000000000,0.000000000,0.0000,0.007033,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
169,COUNT_UP,0.004180,1.004188,293.90,0.000000000,0.000000000,0.0000,0.010797,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
170,COUNT_UP,0.004269,1.004278,293.88,0.000000000,0.000000000,0.0000,0.010853,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
171,COUNT_UP,0.004250,1.004259,293.90,0.000000000,0.000000000,0.0000,0.013098,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
172,COUNT_UP,0.003543,1.003549,293.88,0.000000000,0.000000000,0.0000,0.007101,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
173,COUNT_UP,0.003996,1.004004,293.90,0.000000000,0.000000000,0.0000,0.010697,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
174,COUNT_UP,0.004303,1.004312,293.88,0.000000000,0.000000000,0.0000,0.012847,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
175,COUNT_UP,0.003929,1.003936,293.90,0.000000000,0.000000000,0.0000,0.010245,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
176,COUNT_UP,0.003508,1.003514,293.88,0.000000000,0.000000000,0.0000,0.006406,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
177,COUNT_UP,0.003530,1.003536,293.90,0.000000000,0.000000000,0.0000,0.007218,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
178,COUNT_UP,0.003644,1.003650,293.88,0.000000000,0.000000000,0.0000,0.007349,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
179,COUNT_UP,0.003546,1.003552,293.90,0.000000000,0.000000000,0.0000,0.008905,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
180,COUNT_UP,0.003515,1.003521,293.88,0.000000000,0.000000000,0.0000,0.006490,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
181,COUNT_UP,0.003154,1.003159,293.90,0.000000000,0.000000000,0.0000,0.006592,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
182,COUNT_UP,0.003269,1.003274,293.88,0.000000000,0.000000000,0.0000,0.006163,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
183,COUNT_UP,0.003265,1.003270,293.90,0.000000000,0.000000000,0.0000,0.006745,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
184,COUNT_UP,0.003308,1.003314,293.88,0.000000000,0.000000000,0.0000,0.007338,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
185,COUNT_UP,0.003316,1.003321,293.90,0.000000000,0.000000000,0.0000,0.006912,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
186,COUNT_UP,0.003152,1.003157,293.88,0.000000000,0.000000000,0.0000,0.006048,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
187,COUNT_UP,0.003291,1.003296,293.90,0.000000000,0.000000000,0.0000,0.007173,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
188,COUNT_UP,0.003132,1.003137,293.88,0.000000000,0.000000000,0.0000,0.006274,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
189,COUNT_UP,0.003040,1.003045,293.90,0.000000000,0.000000000,0.0000,0.006379,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
190,COUNT_UP,0.002996,1.003000,293.88,0.000000000,0.000000000,0.0000,0.005785,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
191,COUNT_UP,0.002974,1.002979,293.90,0.000000000,0.000000000,0.0000,0.006153,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
192,COUNT_UP,0.003237,1.003242,293.88,0.000000000,0.000000000,0.0000,0.005895,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
193,COUNT_UP,0.003174,1.003179,293.90,0.000000000,0.000000000,0.0000,0.005851,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
194,COUNT_UP,0.002972,1.002977,293.88,0.000000000,0.000000000,0.0000,0.005835,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
195,COUNT_UP,0.002888,1.002892,293.90,0.000000000,0.000000000,0.0000,0.005740,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
196,COUNT_UP,0.002830,1.002834,293.88,0.000000000,0.000000000,0.0000,0.006277,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
197,COUNT_UP,0.002812,1.002816,293.90,0.000000000,0.000000000,0.0000,0.005679,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
198,COUNT_UP,0.002940,1.002945,293.88,0.000000000,0.000000000,0.0000,0.005612,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
199,COUNT_UP,0.003017,1.003022,293.90,0.000000000,0.000000000,0.0000,0.005456,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
200,COUNT_UP,0.003014,1.003019,293.88,0.000000000,0.000000000,0.0000,0.006393,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
201,COUNT_UP,0.002756,1.002760,293.90,0.000000000,0.000000000,0.0000,0.005193,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
202,COUNT_UP,0.002875,1.002879,293.88,0.000000000,0.000000000,0.0000,0.005593,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
203,COUNT_UP,0.002718,1.002722,293.90,0.000000000,0.000000000,0.0000,0.006085,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
204,COUNT_UP,0.002708,1.002712,293.88,0.000000000,0.000000000,0.0000,0.005499,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
205,COUNT_UP,0.003060,1.003065,293.90,0.000000000,0.000000000,0.0000,0.006632,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
206,COUNT_UP,0.002931,1.002936,293.88,0.000000000,0.000000000,0.0000,0.005599,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
207,COUNT_UP,0.003251,1.003256,293.90,0.000000000,0.000000000,0.0000,0.006960,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
208,COUNT_UP,0.002825,1.002829,293.88,0.000000000,0.000000000,0.0000,0.005607,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
209,COUNT_UP,0.002982,1.002987,293.90,0.000000000,0.000000000,0.0000,0.006625,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
210,COUNT_UP,0.002982,1.002987,293.88,0.000000000,0.000000000,0.0000,0.005806,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
211,COUNT_UP,0.002982,1.002987,293.90,0.000000000,0.000000000,0.0000,0.006649,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
212,COUNT_UP,0.002726,1.002730,293.88,0.000000000,0.000000000,0.0000,0.005277,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
213,COUNT_UP,0.002587,1.002590,293.90,0.000000000,0.000000000,0.0000,0.005260,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
214,COUNT_UP,0.002823,1.002827,293.88,0.000000000,0.000000000,0.0000,0.005787,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
215,COUNT_UP,0.002709,1.002713,293.90,0.000000000,0.000000000,0.0000,0.006416,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
216,COUNT_UP,0.002492,1.002495,293.88,0.000000000,0.000000000,0.0000,0.005350,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
217,COUNT_UP,0.002726,1.002730,293.90,0.000000000,0.000000000,0.0000,0.005927,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
218,COUNT_UP,0.002654,1.002657,293.88,0.000000000,0.000000000,0.0000,0.005150,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
219,COUNT_UP,0.002470,1.002473,293.90,0.000000000,0.000000000,0.0000,0.005040,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
220,COUNT_UP,0.002623,1.002626,293.88,0.000000000,0.000000000,0.0000,0.005509,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
221,COUNT_UP,0.002466,1.002470,293.90,0.000000000,0.000000000,0.0000,0.004869,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
222,COUNT_UP,0.002517,1.002521,293.88,0.000000000,0.000000000,0.0000,0.005152,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
223,COUNT_UP,0.002408,1.002411,293.90,0.000000000,0.000000000,0.0000,0.004900,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
224,COUNT_UP,0.002461,1.002464,293.88,0.000000000,0.000000000,0.0000,0.005000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
225,COUNT_UP,0.002482,1.002485,293.90,0.000000000,0.000000000,0.0000,0.005240,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
226,COUNT_UP,0.002390,1.002393,293.88,0.000000000,0.000000000,0.0000,0.004803,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
227,COUNT_UP,0.002323,1.002326,293.90,0.000000000,0.000000000,0.0000,0.004839,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
228,COUNT_UP,0.002351,1.002354,293.88,0.000000000,0.000000000,0.0000,0.004605,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
229,COUNT_UP,0.002398,1.002401,293.90,0.000000000,0.000000000,0.0000,0.005546,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
230,COUNT_UP,0.002534,1.002537,293.88,0.000000000,0.000000000,0.0000,0.005334,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
231,COUNT_UP,0.002341,1.002343,293.90,0.000000000,0.000000000,0.0000,0.004634,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
232,COUNT_UP,0.002427,1.002430,293.88,0.000000000,0.000000000,0.0000,0.005331,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
233,COUNT_UP,0.002201,1.002203,293.90,0.000000000,0.000000000,0.0000,0.004563,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
234,COUNT_UP,0.002231,1.002233,293.88,0.000000000,0.000000000,0.0000,0.004990,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
235,COUNT_UP,0.002218,1.002220,293.90,0.000000000,0.000000000,0.0000,0.004910,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
236,COUNT_UP,0.002423,1.002426,293.88,0.000000000,0.000000000,0.0000,0.004809,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
237,COUNT_UP,0.002177,1.002180,293.90,0.000000000,0.000000000,0.0000,0.004969,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
238,COUNT_UP,0.002382,1.002385,293.88,0.000000000,0.000000000,0.0000,0.005257,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
239,COUNT_UP,0.002388,1.002391,293.90,0.000000000,0.000000000,0.0000,0.004859,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
240,COUNT_UP,0.002527,1.002530,293.88,0.000000000,0.000000000,0.0000,0.005342,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
241,COUNT_UP,0.002157,1.002159,293.90,0.000000000,0.000000000,0.0000,0.004489,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
242,COUNT_UP,0.002110,1.002112,293.88,0.000000000,0.000000000,0.0000,0.004397,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
243,COUNT_UP,0.002380,1.002383,293.90,0.000000000,0.000000000,0.0000,0.006008,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
244,COUNT_UP,0.002199,1.002201,293.88,0.000000000,0.000000000,0.0000,0.004346,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
245,COUNT_UP,0.002130,1.002132,293.90,0.000000000,0.000000000,0.0000,0.004063,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
246,COUNT_UP,0.002546,1.002550,293.88,0.000000000,0.000000000,0.0000,0.006427,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
247,COUNT_UP,0.002557,1.002561,293.90,0.000000000,0.000000000,0.0000,0.006472,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
248,COUNT_UP,0.002114,1.002116,293.88,0.000000000,0.000000000,0.0000,0.004596,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
249,COUNT_UP,0.002057,1.002059,293.90,0.000000000,0.000000000,0.0000,0.003835,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
250,COUNT_UP,0.002193,1.002195,293.88,0.000000000,0.000000000,0.0000,0.004862,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
251,COUNT_UP,0.002089,1.002091,293.90,0.000000000,0.000000000,0.0000,0.004040,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
252,COUNT_UP,0.002020,1.002022,293.88,0.000000000,0.000000000,0.0000,0.004554,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
253,COUNT_UP,0.002153,1.002156,293.90,0.000000000,0.000000000,0.0000,0.004476,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
254,COUNT_UP,0.001952,1.001954,293.88,0.000000000,0.000000000,0.0000,0.004293,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
255,COUNT_UP,0.002036,1.002039,293.90,0.000000000,0.000000000,0.0000,0.003863,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
256,COUNT_UP,0.001931,1.001932,293.88,0.000000000,0.000000000,0.0000,0.004304,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
257,COUNT_UP,0.002121,1.002123,293.90,0.000000000,0.000000000,0.0000,0.004453,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
258,COUNT_UP,0.002079,1.002081,293.88,0.000000000,0.000000000,0.0000,0.004104,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
259,COUNT_UP,0.001888,1.001890,293.90,0.000000000,0.000000000,0.0000,0.004035,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
260,COUNT_UP,0.002163,1.002165,293.88,0.000000000,0.000000000,0.0000,0.004622,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
261,COUNT_UP,0.002105,1.002107,293.90,0.000000000,0.000000000,0.0000,0.004491,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
262,COUNT_UP,0.002218,1.002221,293.88,0.000000000,0.000000000,0.0000,0.005340,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
263,COUNT_UP,0.001867,1.001868,293.90,0.000000000,0.000000000,0.0000,0.003695,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
264,COUNT_UP,0.001857,1.001858,293.88,0.000000000,0.000000000,0.0000,0.003794,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
265,COUNT_UP,0.002023,1.002025,293.90,0.000000000,0.000000000,0.0000,0.003875,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
266,COUNT_UP,0.002107,1.002109,293.88,0.000000000,0.000000000,0.0000,0.004628,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
267,COUNT_UP,0.001936,1.001938,293.90,0.000000000,0.000000000,0.0000,0.004474,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
268,COUNT_UP,0.001890,1.001892,293.88,0.000000000,0.000000000,0.0000,0.003590,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
269,COUNT_UP,0.001918,1.001920,293.90,0.000000000,0.000000000,0.0000,0.003732,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
270,COUNT_UP,0.002057,1.002059,293.88,0.000000000,0.000000000,0.0000,0.004624,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
271,COUNT_UP,0.001916,1.001918,293.90,0.000000000,0.000000000,0.0000,0.003766,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
272,COUNT_UP,0.002233,1.002236,293.88,0.000000000,0.000000000,0.0000,0.006112,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
273,COUNT_UP,0.002005,1.002007,293.90,0.000000000,0.000000000,0.0000,0.004499,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
274,COUNT_UP,0.001977,1.001979,293.88,0.000000000,0.000000000,0.0000,0.004026,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
275,COUNT_UP,0.001823,1.001824,293.90,0.000000000,0.000000000,0.0000,0.003426,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
276,COUNT_UP,0.001908,1.001910,293.88,0.000000000,0.000000000,0.0000,0.004332,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
277,COUNT_UP,0.001766,1.001768,293.90,0.000000000,0.000000000,0.0000,0.003741,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
278,COUNT_UP,0.001913,1.001915,293.88,0.000000000,0.000000000,0.0000,0.004568,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
279,COUNT_UP,0.001874,1.001876,293.90,0.000000000,0.000000000,0.0000,0.003852,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
280,COUNT_UP,0.001813,1.001815,293.88,0.000000000,0.000000000,0.0000,0.003676,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
281,COUNT_UP,0.001851,1.001852,293.90,0.000000000,0.000000000,0.0000,0.003526,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
282,COUNT_UP,0.001777,1.001778,293.88,0.000000000,0.000000000,0.0000,0.003747,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
283,COUNT_UP,0.001883,1.001885,293.90,0.000000000,0.000000000,0.0000,0.004103,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
284,COUNT_UP,0.001798,1.001800,293.88,0.000000000,0.000000000,0.0000,0.003543,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
285,COUNT_UP,0.001695,1.001697,293.90,0.000000000,0.000000000,0.0000,0.003767,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
286,COUNT_UP,0.001837,1.001839,293.88,0.000000000,0.000000000,0.0000,0.004260,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
287,COUNT_UP,0.001708,1.001710,293.90,0.000000000,0.000000000,0.0000,0.003219,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
288,COUNT_UP,0.001737,1.001738,293.88,0.000000000,0.000000000,0.0000,0.003895,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
289,COUNT_UP,0.001591,1.001592,293.90,0.000000000,0.000000000,0.0000,0.003309,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
290,COUNT_UP,0.001615,1.001617,293.88,0.000000000,0.000000000,0.0000,0.003288,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
